#
# centeralpha, centerdelta: coords of the MCEV region.
# ra_deg, dec_deg: coords of the cluster.
#
# centeralpha   centerdelta   ev_i   sig_ev_i   ra_deg         dec_deg        
  79.9972       -70.5094      0.05   0.0835     79.166666667   -70.540833333  
  80.1486       -70.5094      0.07   0.077      79.166666667   -70.540833333  
  79.8459       -70.5094      0.04   0.0775     79.166666667   -70.540833333  
  79.9972       -70.3557      0.08   0.0955     79.166666667   -70.540833333  
  80.668        -70.3554      0.08   0.0925     79.166666667   -70.540833333  
  80.6027       -70.3557      0.05   0.0885     79.166666667   -70.540833333  
  80.4513       -70.3557      0.07   0.091      79.166666667   -70.540833333  
  80.2999       -70.3557      0.08   0.094      79.166666667   -70.540833333  
  80.4513       -70.202       0.08   0.093      79.166666667   -70.540833333  
  80.1486       -70.3557      0.09   0.0905     79.166666667   -70.540833333  
  80.2999       -70.202       0.1    0.104      79.166666667   -70.540833333  
  80.1486       -70.202       0.12   0.1025     79.166666667   -70.540833333  
  78.7057       -71.0955      0.07   0.076      79.166666667   -70.540833333  
  79.3611       -71.1013      0.08   0.078      79.166666667   -70.540833333  
  79.2057       -71.1013      0.07   0.072      79.166666667   -70.540833333  
  79.5165       -70.9473      0.06   0.075      79.166666667   -70.540833333  
  79.3611       -70.9473      0.06   0.076      79.166666667   -70.540833333  
  79.0503       -71.1013      0.06   0.0735     79.166666667   -70.540833333  
  78.8949       -71.1013      0.06   0.0715     79.166666667   -70.540833333  
  78.8607       -71.0955      0.06   0.0735     79.166666667   -70.540833333  
  79.2057       -70.9473      0.06   0.075      79.166666667   -70.540833333  
  79.0503       -70.9473      0.06   0.0805     79.166666667   -70.540833333  
  79.5165       -70.7933      0.06   0.0795     79.166666667   -70.540833333  
  79.3611       -70.7933      0.05   0.077      79.166666667   -70.540833333  
  79.2057       -70.7933      0.06   0.0825     79.166666667   -70.540833333  
  79.0503       -70.7933      0.05   0.078      79.166666667   -70.540833333  
  78.8949       -70.9473      0.07   0.083      79.166666667   -70.540833333  
  78.8607       -70.9433      0.05   0.0795     79.166666667   -70.540833333  
  78.7057       -70.9433      0.05   0.0805     79.166666667   -70.540833333  
  78.5507       -70.9433      0.06   0.071      79.166666667   -70.540833333  
  78.3957       -70.9433      0.06   0.084      79.166666667   -70.540833333  
  78.7057       -70.791       0.05   0.0735     79.166666667   -70.540833333  
  78.8949       -70.7933      0.04   0.077      79.166666667   -70.540833333  
  78.8607       -70.791       0.04   0.076      79.166666667   -70.540833333  
  78.5507       -70.791       0.06   0.082      79.166666667   -70.540833333  
  78.3957       -70.791       0.08   0.0845     79.166666667   -70.540833333  
  78.1632       -70.8671      0.07   0.08       79.166666667   -70.540833333  
  77.8532       -70.8671      0.07   0.078      79.166666667   -70.540833333  
  78.2618       -70.6622      0.05   0.081      79.166666667   -70.540833333  
  78.1104       -70.6622      0.06   0.093      79.166666667   -70.540833333  
  77.9589       -70.6622      0.08   0.087      79.166666667   -70.540833333  
  77.8074       -70.6622      0.07   0.0845     79.166666667   -70.540833333  
  77.6559       -70.6622      0.07   0.08       79.166666667   -70.540833333  
  79.6945       -70.663       0.08   0.0905     79.166666667   -70.540833333  
  79.5432       -70.663       0.07   0.0845     79.166666667   -70.540833333  
  79.3918       -70.663       0.07   0.083      79.166666667   -70.540833333  
  79.2405       -70.663       0.06   0.0785     79.166666667   -70.540833333  
  79.6945       -70.5094      0.05   0.08       79.166666667   -70.540833333  
  79.5432       -70.5094      0.06   0.082      79.166666667   -70.540833333  
  79.8459       -70.3557      0.09   0.0895     79.166666667   -70.540833333  
  79.6945       -70.3557      0.1    0.0915     79.166666667   -70.540833333  
  79.3918       -70.5094      0.06   0.08       79.166666667   -70.540833333  
  79.2405       -70.5094      0.06   0.0765     79.166666667   -70.540833333  
  79.5432       -70.3557      0.09   0.087      79.166666667   -70.540833333  
  79.3918       -70.3557      0.08   0.08       79.166666667   -70.540833333  
  79.0891       -70.663       0.05   0.073      79.166666667   -70.540833333  
  78.9378       -70.663       0.05   0.08       79.166666667   -70.540833333  
  78.8678       -70.6622      0.06   0.078      79.166666667   -70.540833333  
  79.0891       -70.5094      0.06   0.0815     79.166666667   -70.540833333  
  78.9378       -70.5094      0.06   0.08       79.166666667   -70.540833333  
  78.8678       -70.5082      0.07   0.086      79.166666667   -70.540833333  
  78.7163       -70.6622      0.08   0.089      79.166666667   -70.540833333  
  78.5648       -70.6622      0.06   0.0895     79.166666667   -70.540833333  
  78.7163       -70.5082      0.06   0.0815     79.166666667   -70.540833333  
  78.5648       -70.5082      0.05   0.0765     79.166666667   -70.540833333  
  79.2405       -70.3557      0.1    0.0805     79.166666667   -70.540833333  
  79.0891       -70.3557      0.08   0.0815     79.166666667   -70.540833333  
  78.9378       -70.3557      0.07   0.0795     79.166666667   -70.540833333  
  78.8678       -70.3543      0.06   0.0825     79.166666667   -70.540833333  
  78.7163       -70.3543      0.07   0.0835     79.166666667   -70.540833333  
  79.8459       -70.202       0.08   0.097      79.166666667   -70.540833333  
  79.9972       -70.202       0.1    0.096      79.166666667   -70.540833333  
  79.6945       -70.202       0.09   0.096      79.166666667   -70.540833333  
  79.5432       -70.202       0.09   0.0845     79.166666667   -70.540833333  
  79.3918       -70.202       0.1    0.0975     79.166666667   -70.540833333  
  79.9655       -70.1045      0.05   0.092      79.166666667   -70.540833333  
  80.039        -70.1045      0.08   0.0965     79.166666667   -70.540833333  
  79.892        -70.1045      0.04   0.095      79.166666667   -70.540833333  
  79.8185       -70.1045      0.06   0.0945     79.166666667   -70.540833333  
  79.745        -70.1045      0.06   0.1015     79.166666667   -70.540833333  
  79.6715       -70.1045      0.09   0.104      79.166666667   -70.540833333  
  79.598        -70.1045      0.09   0.1175     79.166666667   -70.540833333  
  79.5246       -70.1045      0.09   0.1        79.166666667   -70.540833333  
  79.4511       -70.1045      0.07   0.0915     79.166666667   -70.540833333  
  79.5246       -70.0281      0.14   0.1445     79.166666667   -70.540833333  
  79.598        -70.0281      0.09   0.147      79.166666667   -70.540833333  
  79.0891       -70.202       0.08   0.0825     79.166666667   -70.540833333  
  79.2405       -70.202       0.06   0.0825     79.166666667   -70.540833333  
  79.1571       -70.1045      0.08   0.0805     79.166666667   -70.540833333  
  78.9378       -70.202       0.09   0.0845     79.166666667   -70.540833333  
  78.8678       -70.2003      0.11   0.091      79.166666667   -70.540833333  
  79.0836       -70.1045      0.08   0.0795     79.166666667   -70.540833333  
  79.0101       -70.1045      0.07   0.0785     79.166666667   -70.540833333  
  78.9366       -70.1045      0.08   0.0845     79.166666667   -70.540833333  
  79.3776       -70.1045      0.08   0.091      79.166666667   -70.540833333  
  79.3041       -70.1045      0.09   0.089      79.166666667   -70.540833333  
  79.4511       -70.0281      0.12   0.114      79.166666667   -70.540833333  
  79.3776       -70.0281      0.12   0.102      79.166666667   -70.540833333  
  79.2306       -70.1045      0.08   0.077      79.166666667   -70.540833333  
  79.3041       -70.0281      0.1    0.101      79.166666667   -70.540833333  
  79.2306       -70.0281      0.09   0.1025     79.166666667   -70.540833333  
  79.1571       -70.0281      0.07   0.0865     79.166666667   -70.540833333  
  79.0836       -70.0281      0.07   0.0935     79.166666667   -70.540833333  
  79.0101       -70.0281      0.06   0.078      79.166666667   -70.540833333  
  78.9215       -70.0697      0.09   0.083      79.166666667   -70.540833333  
  78.9366       -70.0281      0.07   0.081      79.166666667   -70.540833333  
  78.4133       -70.6622      0.06   0.0795     79.166666667   -70.540833333  
  78.4133       -70.5082      0.06   0.08       79.166666667   -70.540833333  
  78.2618       -70.5082      0.08   0.097      79.166666667   -70.540833333  
  78.1104       -70.5082      0.09   0.139      79.166666667   -70.540833333  
  77.9589       -70.5082      0.11   0.1075     79.166666667   -70.540833333  
  78.5648       -70.3543      0.09   0.0885     79.166666667   -70.540833333  
  78.4133       -70.3543      0.09   0.07651    79.166666667   -70.540833333  
  78.2618       -70.3543      0.1    0.1035     79.166666667   -70.540833333  
  78.1104       -70.3543      0.08   0.115      79.166666667   -70.540833333  
  77.8074       -70.5082      0.09   0.085      79.166666667   -70.540833333  
  77.6559       -70.5082      0.08   0.079      79.166666667   -70.540833333  
  77.9589       -70.3543      0.08   0.0855     79.166666667   -70.540833333  
  77.8074       -70.3543      0.09   0.0865     79.166666667   -70.540833333  
  77.6559       -70.3543      0.1    0.091      79.166666667   -70.540833333  
  78.7163       -70.2003      0.12   0.097      79.166666667   -70.540833333  
  78.5648       -70.2003      0.16   0.124      79.166666667   -70.540833333  
  78.2618       -70.2003      0.07   0.083      79.166666667   -70.540833333  
  78.4133       -70.2003      0.11   0.0995     79.166666667   -70.540833333  
  78.1104       -70.2003      0.06   0.0795     79.166666667   -70.540833333  
  78.4823       -70.0697      0.08   0.0885     79.166666667   -70.540833333  
  78.3358       -70.0697      0.06   0.084      79.166666667   -70.540833333  
  78.1894       -70.0697      0.06   0.0855     79.166666667   -70.540833333  
  78.7751       -70.0697      0.1    0.0915     79.166666667   -70.540833333  
  78.6287       -70.0697      0.08   0.087      79.166666667   -70.540833333  
  77.9589       -70.2003      0.06   0.0825     79.166666667   -70.540833333  
  80.5914       -69.4423      0.04   0.111      79.758333333   -69.001111111  
  80.573        -69.4413      0.04   0.112      79.758333333   -69.001111111  
  80.5198       -69.4423      0.05   0.102      79.758333333   -69.001111111  
  80.4483       -69.4423      0.04   0.108      79.758333333   -69.001111111  
  80.8584       -69.3644      0.07   0.0995     79.758333333   -69.001111111  
  80.787        -69.3644      0.06   0.1        79.758333333   -69.001111111  
  81.0011       -69.2876      0.09   0.107      79.758333333   -69.001111111  
  81.0011       -69.2108      0.16   0.1295     79.758333333   -69.001111111  
  80.9298       -69.2876      0.08   0.0895     79.758333333   -69.001111111  
  80.8584       -69.2876      0.07   0.0885     79.758333333   -69.001111111  
  80.787        -69.2876      0.06   0.086      79.758333333   -69.001111111  
  80.9298       -69.2108      0.12   0.1245     79.758333333   -69.001111111  
  80.8584       -69.2108      0.1    0.101      79.758333333   -69.001111111  
  80.7157       -69.3644      0.05   0.0945     79.758333333   -69.001111111  
  80.6443       -69.3644      0.06   0.1025     79.758333333   -69.001111111  
  80.5914       -69.3655      0.05   0.1065     79.758333333   -69.001111111  
  80.573        -69.3644      0.05   0.107      79.758333333   -69.001111111  
  80.5198       -69.3655      0.07   0.1025     79.758333333   -69.001111111  
  80.4483       -69.3655      0.06   0.138      79.758333333   -69.001111111  
  80.5914       -69.2887      0.03   0.0945     79.758333333   -69.001111111  
