#ID x   y   T1  e_T1    CT1 e_CT1
138545  7529.617    1337.784    21.723  0.022   0.523   0.033
138785  7541.068    980.149 21.723  0.024   0.663   0.04
140019  7603.224    713.463 21.723  0.042   0.851   0.057
273530  7744.03 2314.459    21.723  0.029   0.246   0.04
275301  7845.25 2283.116    21.723  0.03    0.677   0.042
276904  7938.293    2155.184    21.723  0.031   0.721   0.047
277100  7952.048    2786.691    21.723  0.069   0.408   0.072
277272  7961.758    3091.862    21.723  0.022   0.456   0.033
148926  8060.37 1439.979    21.723  0.041   0.676   0.057
149525  8096.667    1578.457    21.723  0.024   0.324   0.056
151313  8188.455    688.965 21.723  0.048   0.6 0.056
239612  5750.985    2557.402    21.724  0.028   0.496   0.044
239903  5769.097    2757.012    21.724  0.025   0.211   0.032
104499  5894.394    1057.816    21.724  0.053   0.286   0.058
242179  5906.689    2345.649    21.724  0.022   0.51    0.031
242636  5934.218    3008.765    21.724  0.036   0.64    0.053
247098  6231.443    2468.673    21.724  0.028   0.688   0.036
247267  6241.391    2779.173    21.724  0.032   0.618   0.039
247447  6250.822    2837.525    21.724  0.046   0.473   0.053
111916  6264.488    1807.536    21.724  0.031   0.78    0.076
118098  6581.954    1864.507    21.724  0.032   0.726   0.065
118100  6581.985    563.187 21.724  0.027   0.454   0.04
121957  6762.895    928.186 21.724  0.036   0.232   0.066
258852  6911.947    3095.921    21.724  0.029   0.395   0.045
126814  6974.62 1716.697    21.724  0.037   1.119   0.061
262686  7122.912    2525.691    21.724  0.021   0.749   0.051
265383  7274.503    2709.707    21.724  0.035   0.228   0.043
135640  7382.416    1327.86 21.724  0.024   1.235   0.053
269180  7490.314    3117.091    21.724  0.031   0.421   0.04
138553  7530.041    1660.004    21.724  0.084   0.093   0.101
141409  7673.591    1172.376    21.724  0.019   0.954   0.039
274693  7810.597    3022.981    21.724  0.035   0.423   0.071
145266  7870.811    1536.39 21.724  0.026   0.489   0.038
147982  8011.237    1903.717    21.724  0.083   -0.035  0.085
149443  8091.661    1805.333    21.724  0.033   0.333   0.054
150704  8159.594    617.088 21.724  0.053   0.78    0.063
237124  5610.81 2593.104    21.725  0.024   0.848   0.04
99097   5627.05 1736.305    21.725  0.02    0.163   0.03
238886  5710.244    2952.173    21.725  0.047   -0.13   0.055
101454  5741.766    1097.368    21.725  0.079   0.235   0.112
241010  5832.723    3160.44 21.725  0.05    -0.026  0.067
245859  6160.062    2947.222    21.725  0.021   0.418   0.031
110450  6193.392    1031.615    21.725  0.028   0.421   0.035
246587  6202.436    2200.135    21.725  0.024   0.63    0.039
114380  6400.826    1222.367    21.725  0.072   0.368   0.128
250671  6446.368    2278.984    21.725  0.023   0.663   0.06
253904  6635.094    2600.047    21.725  0.108   0.239   0.117
255837  6743.873    2224.229    21.725  0.063   0.537   0.128
256439  6778.704    2418.781    21.725  0.125   0.102   0.133
125372  6907.663    1508.453    21.725  0.053   -1.235  0.082
126331  6952.478    1647.617    21.725  0.029   0.579   0.059
127162  6989.845    843.47  21.725  0.028   0.616   0.067
261912  7079.773    2903.817    21.725  0.031   0.412   0.039
129980  7114.725    500.764 21.725  0.055   0.621   0.063
262633  7120.537    2254.687    21.725  0.05    0.706   0.056
265766  7295.885    2685.048    21.725  0.044   0.608   0.052
136879  7446.094    1457.12 21.725  0.115   0.225   0.12
269812  7526.519    2377.123    21.725  0.024   0.702   0.035
271384  7619.009    3053.185    21.725  0.029   -0.047  0.041
273029  7716.772    2482.373    21.725  0.025   0.696   0.044
148517  8040.217    1549.363    21.725  0.053   0.552   0.066
278913  8055.657    3155.043    21.725  0.024   0.718   0.052
279607  8097.398    2144.345    21.725  0.027   0.146   0.033
238007  5660.514    2518.999    21.726  0.028   0.709   0.129
239099  5722.14 2576.584    21.726  0.045   0.727   0.055
101992  5768.312    791.269 21.726  0.029   0.483   0.038
242782  5942.777    2659.465    21.726  0.059   0.362   0.083
242949  5953.024    3161.02 21.726  0.051   0.501   0.057
107688  6060.854    1001.519    21.726  0.039   0.395   0.131
111403  6239.586    894.495 21.726  0.029   0.51    0.05
248129  6297.243    3193.543    21.726  0.046   0.781   0.08
249234  6361.007    2270.632    21.726  0.03    0.738   0.04
116786  6517.726    1352.392    21.726  0.054   0.647   0.062
252628  6558.651    2648.814    21.726  0.028   0.772   0.06
122138  6770.532    1354.03 21.726  0.032   0.262   0.041
256682  6792.032    3031.119    21.726  0.022   0.547   0.031
257424  6836.669    2705.865    21.726  0.032   0.247   0.047
125806  6928.04 522.538 21.726  0.022   0.812   0.038
262422  7108.731    2460.765    21.726  0.02    0.922   0.036
138377  7521.486    666.397 21.726  0.028   0.303   0.036
139810  7592.806    986.727 21.726  0.051   0.657   0.063
272875  7707.826    2586.053    21.726  0.024   0.331   0.048
274284  7788.521    2445.093    21.726  0.031   0.399   0.04
274516  7801.642    2603.541    21.726  0.025   0.739   0.042
146113  7913.59 1935.301    21.726  0.022   0.324   0.03
150257  8136.44 2050.657    21.726  0.025   0.541   0.035
99791   5660.173    1869.097    21.727  0.025   1.072   0.042
238329  5679.62 2747.265    21.727  0.021   0.296   0.049
241174  5842.904    3153.862    21.727  0.051   0.599   0.058
112647  6309.416    1309.158    21.727  0.087   0.249   0.089
113834  6373.973    1755.52 21.727  0.089   0.252   0.091
118494  6601.377    1280.402    21.727  0.056   0.558   0.061
118585  6605.291    1407.793    21.727  0.024   0.681   0.034
120665  6705.474    1753.877    21.727  0.061   0.562   0.128
121286  6733.126    1477.482    21.727  0.037   0.508   0.061
123295  6820.875    1096.004    21.727  0.021   0.312   0.033
126808  6974.323    1444.182    21.727  0.027   0.264   0.04
260119  6981.79 2672.749    21.727  0.027   0.759   0.037
260437  6998.545    2333.066    21.727  0.025   0.457   0.035
260552  7004.838    3132.826    21.727  0.059   0.184   0.068
264086  7199.894    2094.124    21.727  0.059   1.078   0.095
265054  7254.407    2784.598    21.727  0.031   1.193   0.058
133146  7259.548    1146.814    21.727  0.034   0.411   0.084
133301  7266.405    1986.932    21.727  0.044   0.729   0.095
133879  7295.329    1673.624    21.727  0.047   0.659   0.06
266210  7319.41 2739.872    21.727  0.02    0.937   0.039
134542  7328.938    867.349 21.727  0.056   0.415   0.064
266840  7354.841    2846.9  21.727  0.024   0.384   0.048
268087  7425.469    2421.909    21.727  0.033   0.425   0.042
268154  7429.018    2189.965    21.727  0.052   0.584   0.06
137536  7479.994    1917.573    21.727  0.03    0.506   0.045
137916  7498.738    591.403 21.727  0.035   -0.225  0.142
138387  7521.99 905.37  21.727  0.034   0.026   0.057
142894  7748.905    758.211 21.727  0.059   0.356   0.145
144965  7856.324    609.132 21.727  0.024   0.753   0.045
146258  7921.001    1721.082    21.727  0.025   0.478   0.035
98133   5579.43 977.701 21.728  0.025   0.154   0.03
99698   5656.22 924.336 21.728  0.026   0.254   0.044
238403  5683.64 2265.9  21.728  0.053   0.059   0.063
239739  5757.992    2368.54 21.728  0.056   0.078   0.09
240557  5806.615    3104.608    21.728  0.024   0.3 0.086
240787  5818.852    2205.947    21.728  0.034   1.206   0.186
103123  5826.77 1508.827    21.728  0.088   -0.151  0.116
241863  5884.747    2370.39 21.728  0.027   1.408   0.108
242005  5893.217    2636.903    21.728  0.173   -0.606  0.191
104744  5906.026    1537.459    21.728  0.044   0.379   0.097
109292  6138.269    910.808 21.728  0.066   1.031   0.086
110442  6193.131    1898.074    21.728  0.054   0.336   0.092
249155  6356.604    2583.25 21.728  0.028   0.401   0.038
122626  6791.644    1016.703    21.728  0.043   0.685   0.052
124559  6873.995    1192.848    21.728  0.072   0.223   0.088
258438  6890.442    2211.703    21.728  0.052   0.452   0.058
127041  6984.806    872.939 21.728  0.024   0.594   0.039
128865  7065.313    982.29  21.728  0.029   0.674   0.04
129186  7079.275    1842.675    21.728  0.062   0.379   0.07
263637  7176.391    2384.138    21.728  0.027   0.497   0.033
263890  7188.897    2359.072    21.728  0.024   0.356   0.031
133648  7284.129    1796.447    21.728  0.044   0.472   0.105
265629  7287.855    2129.516    21.728  0.042   0.673   0.064
137299  7468.411    688.951 21.728  0.023   0.595   0.034
140915  7650.186    757.616 21.728  0.023   0.701   0.048
141112  7659.888    1929.753    21.728  0.023   0.35    0.032
272443  7681.774    3135.504    21.728  0.048   0.158   0.052
277195  7957.175    2957.267    21.728  0.06    0.507   0.072
236828  5593.334    2813.531    21.729  0.026   0.41    0.035
99082   5626.462    1023.609    21.729  0.052   0.167   0.063
99655   5653.988    1679.616    21.729  0.025   0.394   0.035
102884  5814.222    936.761 21.729  0.033   0.511   0.074
103380  5839.458    1854.626    21.729  0.025   0.631   0.044
104612  5899.62 1830.821    21.729  0.045   0.519   0.082
242262  5911.416    3045.326    21.729  0.034   0.258   0.039
243671  6017.642    2689.229    21.729  0.045   0.419   0.057
109717  6158.648    1359.622    21.729  0.052   0.517   0.061
118588  6605.37 1614.032    21.729  0.02    0.541   0.035
118970  6625.584    1687.255    21.729  0.024   0.521   0.038
121904  6760.315    552.747 21.729  0.034   0.746   0.047
258584  6898.406    2097.428    21.729  0.023   0.256   0.049
259547  6950.029    2415.936    21.729  0.024   0.517   0.033
259957  6973.515    2613.439    21.729  0.029   0.429   0.04
127913  7024.073    1108.778    21.729  0.029   0.808   0.057
128494  7049.071    1194.66 21.729  0.023   0.441   0.031
141141  7661.62 1705.146    21.729  0.023   1.163   0.051
142039  7704.963    1343.139    21.729  0.132   0.051   0.133
142166  7711.072    1783.375    21.729  0.041   0.42    0.047
143557  7782.979    1880.194    21.729  0.073   0.269   0.09
148018  8013.18 971.222 21.729  0.05    1.933   0.125
235971  5545.683    2291.566    21.73   0.025   0.57    0.032
97970   5572.215    2040.468    21.73   0.021   0.257   0.03
101136  5726.436    1117.097    21.73   0.031   0.165   0.048
107116  6034.322    2067.91 21.73   0.037   0.513   0.062
107699  6061.34 1532.177    21.73   0.029   0.606   0.039
244302  6061.456    2587.534    21.73   0.03    0.816   0.043
248357  6310.93 2750.057    21.73   0.024   0.386   0.059
249211  6359.598    2362.21 21.73   0.078   0.535   0.081
114200  6393.335    1576.505    21.73   0.028   0.635   0.036
114772  6419.496    649.331 21.73   0.106   0.475   0.108
115127  6436.512    1173.586    21.73   0.139   0.312   0.142
254254  6655.749    2525.786    21.73   0.052   0.889   0.159
126827  6975.024    1645.281    21.73   0.037   0.7 0.05
260186  6985.267    3018.504    21.73   0.033   0.306   0.04
129512  7093.713    1681.353    21.73   0.173   0.021   0.198
136071  7404.816    2026.667    21.73   0.033   0.735   0.045
137780  7492.187    1981.322    21.73   0.045   0.742   0.058
142403  7723.192    1392.121    21.73   0.023   0.363   0.033
273564  7745.498    3017.629    21.73   0.027   -0.049  0.039
147506  7985.816    633.486 21.73   0.029   0.664   0.059
278804  8049.883    2731.151    21.73   0.024   0.603   0.048
281362  8198.441    2231.72 21.73   0.029   0.65    0.04
238525  5690.047    2619.67 21.731  0.023   0.387   0.04
101388  5739.264    1426.851    21.731  0.027   0.24    0.032
102053  5771.294    612.357 21.731  0.022   0.766   0.04
242155  5904.474    2089.565    21.731  0.026   0.503   0.036
105008  5919.57 1841.265    21.731  0.067   0.412   0.074
243928  6039.41 2997.076    21.731  0.049   0.457   0.058
244527  6075.063    3087.59 21.731  0.026   0.624   0.052
245384  6128.64 2855.966    21.731  0.038   0.307   0.043
110654  6202.956    1038.066    21.731  0.024   0.521   0.04
247040  6227.922    2113.467    21.731  0.026   0.665   0.042
250302  6422.953    2234.738    21.731  0.026   0.177   0.049
251819  6511.507    2913.991    21.731  0.022   0.848   0.036
252354  6541.667    3138.278    21.731  0.08    0.501   0.099
253387  6600.003    2318.718    21.731  0.024   0.455   0.035
119391  6645.939    1263.461    21.731  0.028   0.748   0.081
122142  6770.68 1364.773    21.731  0.029   0.585   0.04
122197  6772.551    1799.841    21.731  0.024   0.673   0.047
259624  6954.061    2999.551    21.731  0.025   0.146   0.032
127327  6996.628    598.79  21.731  0.022   0.294   0.031
127509  7004.495    1633.823    21.731  0.022   0.455   0.035
130956  7154.908    993.897 21.731  0.064   0.094   0.068
265895  7303    2129.141    21.731  0.045   0.464   0.051
268849  7470.222    3108.262    21.731  0.034   0.572   0.06
271102  7601.86 2199.461    21.731  0.03    0.558   0.042
273415  7738.409    2147.389    21.731  0.031   0.76    0.055
277278  7962.099    2139.173    21.731  0.025   0.65    0.045
97855   5566.237    1271.006    21.732  0.071   0.494   0.153
237142  5611.885    3171.104    21.732  0.02    0.343   0.026
237615  5639.536    2553.597    21.732  0.076   0.333   0.08
99828   5662.097    1683.28 21.732  0.027   0.615   0.037
101533  5746.023    1292.145    21.732  0.035   0.765   0.057
101559  5747.312    1571.364    21.732  0.024   0.395   0.033
103379  5839.411    1509.581    21.732  0.023   0.536   0.069
103908  5865.491    889.973 21.732  0.025   0.741   0.046
242123  5901.901    2715.036    21.732  0.024   0.138   0.031
107467  6051.29 967.572 21.732  0.029   0.797   0.06
245504  6136.69 2662.987    21.732  0.037   0.34    0.042
248508  6318.687    2587.724    21.732  0.03    0.305   0.049
250438  6431.685    2144.775    21.732  0.035   0.731   0.052
117097  6533.044    2073.321    21.732  0.032   0.436   0.047
119264  6640.232    1093.788    21.732  0.033   0.283   0.044
125178  6898.65 667.857 21.732  0.028   0.182   0.034
258690  6904.311    2237.568    21.732  0.025   0.836   0.045
263932  7191.17 2820.891    21.732  0.024   0.548   0.035
134215  7312.287    1217.522    21.732  0.025   0.623   0.035
267163  7373.385    2899.373    21.732  0.024   0.183   0.031
142328  7719.506    1642.422    21.732  0.191   0.687   0.194
275396  7850.703    2477.275    21.732  0.028   0.756   0.04
275746  7870.615    2957.849    21.732  0.046   0.551   0.072
147158  7968.729    1594.076    21.732  0.026   0.611   0.039
150864  8167.005    865.695 21.732  0.044   0.076   0.076
236433  5572.334    2405.381    21.733  0.054   0.682   0.094
236669  5584.598    2744.824    21.733  0.03    0.481   0.04
240912  5826.877    2759.138    21.733  0.033   0.204   0.041
242339  5915.842    2443.361    21.733  0.062   0.978   0.104
107156  6035.989    696.202 21.733  0.036   0.677   0.055
107545  6054.772    840.581 21.733  0.027   0.399   0.035
109306  6138.79 1960.758    21.733  0.049   0.437   0.07
246546  6199.316    3113.449    21.733  0.025   0.171   0.039
114990  6429.748    749.635 21.733  0.032   0.346   0.158
253441  6603.151    2214.273    21.733  0.027   0.285   0.051
119363  6644.628    1479.638    21.733  0.038   0.578   0.055
254395  6663.512    2333.756    21.733  0.026   0.542   0.039
120923  6717.2  709.966 21.733  0.022   0.243   0.028
125661  6920.535    678.511 21.733  0.027   0.824   0.04
263215  7151.878    2964.292    21.733  0.024   0.521   0.035
131437  7176.229    1616.71 21.733  0.043   0.757   0.056
132570  7232.083    1221.697    21.733  0.028   0.67    0.047
132932  7249.61 1777.516    21.733  0.136   0.444   0.15
139015  7553.536    1634.344    21.733  0.031   0.842   0.047
143651  7788.682    1208.63 21.733  0.027   0.307   0.041
276386  7907.482    2501.086    21.733  0.025   0.565   0.035
278821  8050.968    3076.927    21.733  0.025   0.758   0.051
101535  5746.095    1000.52 21.734  0.038   0.698   0.058
101776  5758.461    563.215 21.734  0.027   0.64    0.049
103147  5828.065    1419.77 21.734  0.129   0.264   0.132
241083  5837.282    2100.786    21.734  0.022   0.356   0.032
242960  5953.978    2486.655    21.734  0.035   0.159   0.041
246143  6176.37 3083.316    21.734  0.026   -0.253  0.03
112809  6321.648    668.217 21.734  0.046   0.541   0.095
249887  6398.775    2469.574    21.734  0.05    0.493   0.065
250510  6436.775    2327.608    21.734  0.022   0.175   0.028
253940  6637.375    2444.309    21.734  0.074   0.843   0.089
126536  6961.895    1625.879    21.734  0.027   0.415   0.052
260755  7016.346    2334.495    21.734  0.035   0.643   0.047
262215  7097.075    2830.158    21.734  0.026   0.574   0.044
262541  7115.561    3088.83 21.734  0.034   0.589   0.043
263147  7148.549    2220.839    21.734  0.029   0.706   0.04
272692  7696.665    2804.041    21.734  0.023   0.603   0.031
142555  7731.441    1856.852    21.734  0.029   0.615   0.045
143505  7780.252    2014.791    21.734  0.031   0.478   0.051
147430  7982.363    1786.53 21.734  0.03    0.579   0.04
277829  7995.719    3001.016    21.734  0.034   0.278   0.042
279030  8062.342    2718.241    21.734  0.029   0.35    0.049
104194  5879.513    1748.61 21.735  0.035   1.582   0.337
104379  5888.388    1931.967    21.735  0.081   0.129   0.083
242356  5916.819    2437.212    21.735  0.025   0.602   0.043
242903  5950.493    2488.414    21.735  0.031   0.738   0.096
244269  6058.844    3098.502    21.735  0.026   0.441   0.033
244523  6074.88 2934.078    21.735  0.036   0.273   0.053
108163  6083.732    1130.826    21.735  0.033   0.78    0.049
245448  6133.262    2463.181    21.735  0.044   0.338   0.05
247226  6238.699    2569.01 21.735  0.041   0.354   0.061
247316  6244.839    2647.123    21.735  0.049   0.406   0.056
248713  6332.254    2672.918    21.735  0.024   0.302   0.055
113218  6343.193    817.478 21.735  0.032   0.934   0.054
114553  6409.182    924.119 21.735  0.028   0.439   0.046
115185  6439.844    890.552 21.735  0.034   0.796   0.056
115875  6473.173    1652.114    21.735  0.034   0.578   0.049
253038  6579.897    2842.044    21.735  0.052   0.611   0.151
118226  6588.053    1992.59 21.735  0.034   0.178   0.043
256093  6758.05 2539.764    21.735  0.021   0.602   0.04
122753  6796.917    2070.751    21.735  0.029   0.412   0.057
123303  6821.137    1782.188    21.735  0.054   0.454   0.064
125547  6915.019    1525.014    21.735  0.036   0.49    0.058
128198  7036.41 1768.665    21.735  0.04    1.061   0.066
262352  7104.739    3131.31 21.735  0.043   0.346   0.083
264562  7226.598    2419.918    21.735  0.027   0.551   0.035
133313  7266.984    780.376 21.735  0.04    1.001   0.052
134640  7333.33 1489.795    21.735  0.025   0.47    0.036
135847  7393.196    1479.374    21.735  0.022   0.595   0.032
267781  7408.224    2205.963    21.735  0.042   0.217   0.049
137078  7457.568    1613.331    21.735  0.03    0.67    0.044
272813  7704.438    2475.052    21.735  0.026   0.492   0.034
145147  7865.589    763.806 21.735  0.06    0.623   0.141
146379  7927.782    1567.055    21.735  0.023   0.501   0.032
277074  7950.767    2943.084    21.735  0.025   0.682   0.041
99285   5635.839    1514.7  21.736  0.03    0.644   0.037
242469  5923.426    2304.005    21.736  0.072   1.984   0.131
110257  6183.963    563.015 21.736  0.043   0.476   0.109
247004  6225.751    2497.76 21.736  0.024   0.411   0.038
247678  6265.325    2804.765    21.736  0.036   0.535   0.073
249239  6361.29 2763.679    21.736  0.02    0.506   0.031
115623  6460.121    1859.236    21.736  0.097   -0.221  0.128
121023  6721.679    771.96  21.736  0.06    0.266   0.075
121767  6753.7  1713.012    21.736  0.086   1.268   0.105
126720  6970.889    959.665 21.736  0.031   0.76    0.068
126731  6971.301    1582.534    21.736  0.097   1.119   0.199
128859  7064.859    678.701 21.736  0.025   0.678   0.037
131618  7185.058    979.174 21.736  0.022   0.293   0.032
132725  7239.348    1106.851    21.736  0.036   0.641   0.056
136043  7403.112    1530.586    21.736  0.023   0.209   0.036
137618  7483.705    1618.355    21.736  0.02    0.48    0.032
269509  7508.381    2355.955    21.736  0.021   0.436   0.033
269519  7509.067    2879.817    21.736  0.041   0.522   0.048
138453  7524.889    1512.762    21.736  0.041   0.221   0.045
141731  7690.977    1792.047    21.736  0.026   0.728   0.037
141978  7702.339    1746.751    21.736  0.045   0.795   0.065
273149  7723.694    2482.983    21.736  0.023   0.322   0.032
143572  7783.722    1898.895    21.736  0.025   0.452   0.036
274672  7809.526    2091.796    21.736  0.028   0.309   0.043
275195  7838.835    2456.703    21.736  0.026   0.764   0.074
146549  7936.676    731.354 21.736  0.029   0.546   0.038
147096  7965.46 581.942 21.736  0.031   0.764   0.065
147154  7968.501    1586.281    21.736  0.032   0.893   0.045
147275  7974.537    504.404 21.736  0.06    0.496   0.101
280105  8126.577    2845.967    21.736  0.024   0.599   0.042
97804   5563.872    965.376 21.737  0.083   0.209   0.088
98263   5586.707    1465.185    21.737  0.042   0.495   0.083
238367  5681.646    2296.629    21.737  0.022   0.447   0.033
100744  5708.06 2058.16 21.737  0.17    1.469   0.222
101105  5724.881    1002.972    21.737  0.047   0.74    0.145
104717  5904.538    1032.695    21.737  0.035   0.788   0.073
107371  6046.326    1185.386    21.737  0.086   0.956   0.209
244569  6077.001    2397.791    21.737  0.032   0.518   0.039
245643  6146.809    2426.013    21.737  0.029   0.378   0.038
112337  6286.645    1121.816    21.737  0.024   0.557   0.038
249687  6387.238    2882.805    21.737  0.019   0.755   0.034
253466  6604.46 2222.448    21.737  0.052   0.183   0.062
119354  6644.185    821.214 21.737  0.059   0.613   0.12
120711  6707.534    904.062 21.737  0.025   0.226   0.033
120947  6718.303    635.674 21.737  0.028   0.496   0.036
256669  6791.323    2210.929    21.737  0.028   0.533   0.037
125383  6908.018    856.432 21.737  0.04    -0.383  0.059
126099  6941.606    1328.309    21.737  0.034   0.687   0.045
260237  6988.059    2527.506    21.737  0.024   0.645   0.034
128362  7043.887    1617.053    21.737  0.032   0.371   0.089
129757  7104.599    1817.835    21.737  0.063   -0.052  0.077
132220  7215.224    1692.575    21.737  0.039   0.45    0.056
136691  7436.905    1764.89 21.737  0.024   0.741   0.038
271597  7632.317    2129.897    21.737  0.037   0.695   0.062
143355  7772.237    1275.681    21.737  0.058   0.449   0.064
143388  7773.843    991.33  21.737  0.045   1.136   0.153
274511  7801.413    2490.765    21.737  0.039   0.252   0.049
275215  7840.361    3105.092    21.737  0.023   0.233   0.03
276712  7927.242    2892.645    21.737  0.021   0.424   0.047
149218  8075.71 1962.84 21.737  0.027   0.076   0.06
100852  5712.981    958.879 21.738  0.061   -0.177  0.067
101056  5722.065    1559.402    21.738  0.025   0.873   0.033
241050  5835.231    2565.774    21.738  0.024   0.247   0.031
103871  5863.357    1139.004    21.738  0.032   0.521   0.043
106434  5990.737    1418.542    21.738  0.059   0.696   0.067
106815  6018.717    2044.655    21.738  0.026   0.536   0.044
110982  6219.033    560.956 21.738  0.029   0.615   0.042
251017  6466.239    2936.25 21.738  0.054   0.45    0.075
252205  6534.507    2886.24 21.738  0.022   0.426   0.036
117506  6553.326    872.681 21.738  0.029   0.621   0.059
253118  6584.125    2234.923    21.738  0.027   0.54    0.037
118562  6604.064    648.616 21.738  0.046   0.357   0.062
254319  6659.603    2162.516    21.738  0.057   1.189   0.242
123180  6816.075    508.738 21.738  0.024   0.644   0.033
259223  6932.804    3103.991    21.738  0.026   0.617   0.036
127320  6996.555    826.432 21.738  0.045   0.403   0.063
262340  7104.067    3174.228    21.738  0.06    0.605   0.07
130248  7125.478    602.815 21.738  0.027   0.795   0.039
130377  7130.489    859.189 21.738  0.036   0.406   0.05
132211  7214.853    1700.465    21.738  0.026   0.483   0.036
140017  7603.154    991.288 21.738  0.042   0.863   0.052
140705  7638.727    592.334 21.738  0.035   0.119   0.044
147090  7965.116    2008.836    21.738  0.025   0.752   0.041
278597  8038.107    3179.463    21.738  0.028   0.632   0.04
98088   5577.181    2042.752    21.739  0.026   0.506   0.035
106482  5992.95 1363.818    21.739  0.023   1.102   0.194
108811  6114.8  1206.718    21.739  0.021   0.316   0.036
245675  6148.945    2547.68 21.739  0.122   0.353   0.128
110306  6186.366    1270.464    21.739  0.03    0.23    0.038
247534  6256.069    2151.61 21.739  0.029   0.505   0.08
249676  6386.548    3012.732    21.739  0.025   0.427   0.033
114153  6390.858    736.484 21.739  0.046   0.414   0.054
115649  6461.342    1411.32 21.739  0.024   0.605   0.033
251404  6488.145    2121.005    21.739  0.031   0.611   0.041
255135  6704.912    2193.212    21.739  0.032   0.568   0.058
123073  6811.196    1651.513    21.739  0.03    0.716   0.089
257447  6837.853    2846.72 21.739  0.025   0.278   0.036
123874  6844.636    1763.547    21.739  0.026   0.723   0.074
124381  6867.312    1486.951    21.739  0.029   0.38    0.036
259641  6955.395    2562.941    21.739  0.031   0.506   0.042
261092  7036.397    2240.18 21.739  0.045   0.575   0.055
129441  7090.559    943.749 21.739  0.03    0.58    0.08
132325  7219.846    1915.683    21.739  0.057   0.697   0.069
132982  7251.58 744.075 21.739  0.024   0.571   0.038
133769  7289.848    1977.095    21.739  0.029   0.495   0.038
270686  7575.828    2140.125    21.739  0.027   0.881   0.05
139565  7579.781    725.438 21.739  0.026   0.486   0.042
270783  7581.772    2677.9  21.739  0.022   0.539   0.038
272425  7680.409    3098.788    21.739  0.05    0.556   0.056
141784  7693.671    1330.805    21.739  0.042   0.95    0.065
145075  7861.665    1015.001    21.739  0.088   0.562   0.093
145798  7897.129    1729.171    21.739  0.031   0.48    0.049
146891  7953.84 1401.329    21.739  0.141   -0.035  0.148
280503  8148.73 2419.187    21.739  0.034   0.721   0.056
151505  8197.428    1269.628    21.739  0.033   0.471   0.042
238850  5707.99 3017.069    21.74   0.027   0.525   0.039
239729  5757.345    2732.42 21.74   0.028   0.625   0.041
240620  5809.784    2530.53 21.74   0.025   0.643   0.05
240773  5818.375    3113.706    21.74   0.08    0.098   0.083
105679  5951.894    1989.341    21.74   0.03    0.38    0.078
243023  5957.991    2603.69 21.74   0.029   0.326   0.035
243177  5967.32 2655.907    21.74   0.022   0.744   0.035
107285  6042.27 1439.273    21.74   0.068   0.343   0.075
110993  6219.482    645.717 21.74   0.027   0.29    0.032
253193  6588.616    3142.418    21.74   0.023   0.725   0.038
253764  6625.985    2647.509    21.74   0.027   0.341   0.033
258259  6881.596    2285.842    21.74   0.027   0.498   0.088
260279  6990.343    3056.572    21.74   0.084   0.323   0.093
128047  7029.458    1537.34 21.74   0.064   0.603   0.073
261010  7031.661    2109.211    21.74   0.065   0.043   0.078
134001  7301.971    1875.113    21.74   0.054   1.025   0.07
134953  7348.398    1591.509    21.74   0.036   0.49    0.07
269949  7534.674    2344.906    21.74   0.043   0.624   0.065
138702  7537.685    778.075 21.74   0.026   0.665   0.044
271017  7596.244    3182.284    21.74   0.029   0.133   0.034
140853  7646.833    680.527 21.74   0.05    0.562   0.065
272024  7657.741    2116.544    21.74   0.083   0.563   0.087
276219  7898.713    2294.503    21.74   0.025   0.41    0.039
147354  7978.861    1235.012    21.74   0.022   0.459   0.033
148465  8037.223    829.026 21.74   0.055   0.226   0.059
150319  8139.929    1514.078    21.74   0.026   0.406   0.037
98666   5606.687    1125.482    21.741  0.032   0.272   0.048
101436  5741.148    1318.748    21.741  0.078   0.522   0.232
101638  5751.021    621.092 21.741  0.033   0.548   0.04
103801  5859.775    1205.235    21.741  0.037   0.415   0.052
104910  5914.236    1971.263    21.741  0.078   0.355   0.128
106893  6023.147    2066.349    21.741  0.033   0.285   0.047
244425  6068.628    2297.722    21.741  0.022   0.449   0.033
109367  6141.359    1558.621    21.741  0.033   0.929   0.061
114082  6387.291    1677.711    21.741  0.018   0.333   0.027
254787  6686.341    2773.702    21.741  0.022   0.528   0.062
123165  6815.225    1094.501    21.741  0.047   0.304   0.07
257547  6843.115    2378.667    21.741  0.022   0.71    0.047
258114  6874.185    2754.92 21.741  0.026   0.195   0.032
260033  6978.026    2449.317    21.741  0.096   0.283   0.098
127907  7023.527    1467.384    21.741  0.029   0.626   0.05
261589  7061.748    2922.189    21.741  0.113   1.129   0.217
262065  7088.744    2398.349    21.741  0.023   0.662   0.035
130750  7146.893    593.026 21.741  0.042   0.403   0.089
265867  7301.865    2965.964    21.741  0.026   0.733   0.038
135476  7374.082    1374.373    21.741  0.028   0.842   0.04
270497  7566.102    2084.641    21.741  0.029   0.031   0.04
272101  7662.478    2534.571    21.741  0.034   0.546   0.06
143305  7769.849    879.328 21.741  0.031   0.548   0.042
145476  7881.139    1504.254    21.741  0.077   1.334   0.121
277208  7957.915    2791.351    21.741  0.022   0.469   0.033
280120  8127.518    2128.999    21.741  0.033   0.275   0.086
97503   5548.176    1148.582    21.742  0.049   0.828   0.065
99824   5661.825    1956.543    21.742  0.068   1.276   0.176
