#ID	x	y	F555	E_555	F555-F814	e_ff-14	F814	E_814	x_moved	y_moved
30023	3882.18	828.81	25.143	0.086	0.954	0.122	24.189	0.036	4183.18	1828.81
7218	3882.55	1801.31	23.776	0.033	0.708	0.054	23.068	0.021	4183.55	2801.31
24581	3882.95	3838.42	21.978	0.01	0.461	0.02	21.517	0.01	4183.95	4838.42
8052	3883.34	1911.55	22.565	0.032	0.605	0.079	21.96	0.047	4184.34	2911.55
21049	3883.59	3173.73	21.94	0.015	0.542	0.027	21.398	0.012	4184.59	4173.73
7038	3883.76	1774.48	21.298	0.01	0.307	0.02	20.991	0.01	4184.76	2774.48
17668	3883.89	2803.94	21.647	0.011	0.228	0.021	21.419	0.01	4184.89	3803.94
2812	3885.38	882.33	23.034	0.016	0.708	0.029	22.326	0.013	4186.38	1882.33
9600	3885.66	2084.24	24.828	0.051	0.873	0.084	23.955	0.033	4186.66	3084.24
3594	3885.72	1095.97	20.085	0.009	0.018	0.019	20.067	0.01	4186.72	2095.97
40393	3886.88	3668.26	25.798	0.202	1.032	0.269	24.766	0.067	4187.88	4668.26
3378	3887.14	1043.66	24.523	0.051	0.945	0.095	23.578	0.044	4188.14	2043.66
20290	3887.19	3077.19	21.351	0.01	0.472	0.02	20.879	0.01	4188.19	4077.19
3199	3889.5	994.71	23.218	0.02	0.687	0.044	22.531	0.024	4190.5	1994.71
3030	3890.07	948.68	23.995	0.024	0.693	0.057	23.302	0.033	4191.07	1948.68
33939	3890.14	1971.56	24.645	0.046	0.742	0.08	23.903	0.034	4191.14	2971.56
38394	3890.43	3107.31	25.425	0.085	1.014	0.135	24.411	0.05	4191.43	4107.31
28988	3890.92	433.95	26.079	0.187	1.376	0.257	24.703	0.07	4191.92	1433.95
31010	3891.34	1156.95	25.741	0.097	1.214	0.156	24.527	0.059	4192.34	2156.95
446	3891.63	87.24	20.72	0.011	0.054	0.024	20.666	0.013	4192.63	1087.24
1542	3891.71	479.55	23.887	0.024	0.7	0.045	23.187	0.021	4192.71	1479.55
6258	3891.96	1653.74	24.416	0.034	0.79	0.069	23.626	0.035	4192.96	2653.74
18505	3891.97	2885.75	22.41	0.016	0.44	0.03	21.97	0.014	4192.97	3885.75
39093	3892.03	3290.06	25.898	0.195	1.07	0.7	24.828	0.505	4193.03	4290.06
24463	3892.17	3809.4	19.41	0.009	0.991	0.017	18.419	0.008	4193.17	4809.4
1676	3892.35	521.58	24.325	0.07	1.007	0.133	23.318	0.063	4193.35	1521.58
4919	3892.4	1411.48	25.095	0.067	0.933	0.109	24.162	0.042	4193.4	2411.48
31512	3892.81	1315.53	25.69	0.087	1.113	0.142	24.577	0.055	4193.81	2315.53
37121	3893.08	2790.89	25.549	0.098	1.023	0.15	24.526	0.052	4194.08	3790.89
25359	3893.73	4043	23.937	0.038	0.711	0.057	23.226	0.019	4194.73	5043
17943	3893.94	2831.64	24.52	0.05	0.877	0.072	23.643	0.022	4194.94	3831.64
38413	3894.32	3112.84	25.18	0.064	0.926	0.106	24.254	0.042	4195.32	4112.84
23584	3894.51	3603.27	24.875	0.044	0.856	0.12	24.019	0.076	4195.51	4603.27
8650	3894.72	1978.4	23.964	0.027	0.703	0.049	23.261	0.022	4195.72	2978.4
32378	3894.78	1572.16	25.018	0.069	0.92	0.114	24.098	0.045	4195.78	2572.16
3196	3894.84	993.94	23.468	0.02	0.674	0.047	22.794	0.027	4195.84	1993.94
1904	3895.37	596.72	23.91	0.026	0.706	0.047	23.204	0.021	4196.37	1596.72
5504	3895.73	1530.67	23.162	0.017	0.617	0.03	22.545	0.013	4196.73	2530.67
10766	3895.96	2195.62	24.102	0.028	0.779	0.048	23.323	0.02	4196.96	3195.62
35161	3896.16	2273.29	26.725	0.489	1.459	0.594	25.266	0.105	4197.16	3273.29
32156	3896.18	1501.15	25.11	0.06	1.076	0.107	24.034	0.047	4197.18	2501.15
40950	3896.28	3848.26	25.459	0.109	0.882	0.168	24.577	0.059	4197.28	4848.26
38509	3896.37	3137.04	25.787	0.1	0.994	0.176	24.793	0.076	4197.37	4137.04
24651	3896.42	3854.37	24.648	0.049	0.772	0.083	23.876	0.034	4197.42	4854.37
22871	3896.48	3467.39	25.002	0.061	0.865	0.097	24.137	0.036	4197.48	4467.39
36501	3896.89	2619.53	25.554	0.077	0.99	0.135	24.564	0.058	4197.89	3619.53
12880	3897.15	2387.12	24.101	0.031	0.737	0.054	23.364	0.023	4198.15	3387.12
5919	3897.65	1599.89	23.963	0.028	0.703	0.052	23.26	0.024	4198.65	2599.89
3874	3897.77	1169.98	24.328	0.051	0.809	0.076	23.519	0.025	4198.77	2169.98
37562	3898.45	2901.61	25.288	0.073	0.855	0.115	24.433	0.042	4199.45	3901.61
321	3898.52	44.01	23.864	0.021	0.74	0.039	23.124	0.018	4199.52	1044.01
24555	3898.55	3831.39	24.854	0.055	0.85	0.087	24.004	0.032	4199.55	4831.39
3682	3898.77	1121.42	24.526	0.045	0.84	0.095	23.686	0.05	4199.77	2121.42
24793	3899.31	3889.56	23.305	0.027	0.627	0.046	22.678	0.019	4200.31	4889.56
40499	3899.36	3704.39	25.684	0.1	0.956	0.161	24.728	0.061	4200.36	4704.39
36689	3899.6	2669.57	26.1	0.182	1.207	0.254	24.893	0.072	4200.6	3669.57
32523	3899.85	1615.97	25.723	0.102	1.008	0.162	24.715	0.06	4200.85	2615.97
10568	3900.09	2175.99	23.643	0.025	0.794	0.046	22.849	0.021	4201.09	3175.99
3408	3900.38	1050.74	23.271	0.018	0.613	0.033	22.658	0.015	4201.38	2050.74
32101	3900.47	1485.76	26.331	0.339	1.187	0.458	25.144	0.119	4201.47	2485.76
30439	3900.68	971.13	26.337	0.23	1.301	0.314	25.036	0.084	4201.68	1971.13
6828	3901.7	1743.64	23.166	0.03	0.69	0.071	22.476	0.041	4202.7	2743.64
6393	3901.79	1676.35	24.276	0.026	0.748	0.058	23.528	0.032	4202.79	2676.35
17584	3902.1	2796.47	23.479	0.02	0.716	0.037	22.763	0.017	4203.1	3796.47
4695	3902.23	1359.78	24.399	0.037	0.774	0.064	23.625	0.027	4203.23	2359.78
30342	3902.41	935.11	25.442	0.084	0.869	0.151	24.573	0.067	4203.41	1935.11
18516	3902.5	2886.62	24.514	0.044	0.819	0.07	23.695	0.026	4203.5	3886.62
42245	3902.81	4181.36	23.814	0.027	0.663	0.047	23.151	0.02	4203.81	5181.36
5338	3902.83	1500.73	24.557	0.04	0.871	0.077	23.686	0.037	4203.83	2500.73
41909	3902.89	4129.82	22.659	0.013	0.65	0.024	22.009	0.011	4203.89	5129.82
25491	3902.94	4097.66	25.015	0.063	0.82	0.106	24.195	0.043	4203.94	5097.66
24062	3903.01	3712.33	24.179	0.031	0.774	0.062	23.405	0.031	4204.01	4712.33
3333	3903.13	1032.47	20.673	0.01	0.338	0.02	20.335	0.01	4204.13	2032.47
40098	3903.18	3581.54	25.35	0.103	1.004	0.203	24.346	0.1	4204.18	4581.54
12220	3903.51	2327.16	21.864	0.01	0.407	0.023	21.457	0.013	4204.51	3327.16
600	3903.83	140.57	24.85	0.064	0.852	0.098	23.998	0.034	4204.83	1140.57
28172	3904.18	109.64	24.897	0.052	0.818	0.092	24.079	0.04	4205.18	1109.64
41971	3904.33	4139	23.632	0.022	0.768	0.046	22.864	0.024	4205.33	5139
8972	3904.62	2015.51	21.748	0.01	0.399	0.021	21.349	0.011	4205.62	3015.51
33236	3904.63	1797.17	25.015	0.055	0.953	0.09	24.062	0.035	4205.63	2797.17
36753	3904.67	2685.28	25.352	0.073	0.855	0.129	24.497	0.056	4205.67	3685.28
38696	3904.86	3185.61	26.534	0.464	0.961	0.601	25.573	0.137	4205.86	4185.61
10819	3904.91	2198.94	22.716	0.011	0.492	0.024	22.224	0.013	4205.91	3198.94
22788	3904.98	3449.81	23.307	0.02	0.626	0.034	22.681	0.014	4205.98	4449.81
35805	3905.26	2447.7	25.729	0.092	1.008	0.172	24.721	0.08	4206.26	3447.7
37945	3905.31	3000.45	26.263	0.348	1.271	0.441	24.992	0.093	4206.31	4000.45
23873	3905.49	3669.67	19.578	0.009	0.974	0.018	18.604	0.009	4206.49	4669.67
28261	3905.68	149.91	24.914	0.12	1.035	0.158	23.879	0.038	4206.68	1149.91
9331	3905.7	2055.27	22.531	0.01	0.476	0.021	22.055	0.011	4206.7	3055.27
1490	3906.67	461.62	21.419	0.01	0.369	0.02	21.05	0.01	4207.67	1461.62
7109	3906.77	1785.54	25.186	0.072	0.921	0.107	24.265	0.035	4207.77	2785.54
2280	3906.83	718.99	23.569	0.019	0.661	0.039	22.908	0.02	4207.83	1718.99
24886	3906.98	3913.09	23.07	0.015	0.692	0.028	22.378	0.013	4207.98	4913.09
30797	3907.39	1084.55	25.016	0.049	0.935	0.092	24.081	0.043	4208.39	2084.55
37149	3907.89	2798.19	25.265	0.084	0.956	0.164	24.309	0.08	4208.89	3798.19
30378	3908.22	950.68	25.57	0.099	0.86	0.17	24.71	0.071	4209.22	1950.68
23625	3908.49	3614.32	23.725	0.032	0.644	0.049	23.081	0.017	4209.49	4614.32
24563	3908.6	3833.59	24.308	0.038	0.74	0.065	23.568	0.027	4209.6	4833.59
1966	3908.62	618.93	21.478	0.01	0.449	0.02	21.029	0.01	4209.62	1618.93
36683	3908.83	2668.24	24.915	0.056	0.904	0.09	24.011	0.034	4209.83	3668.24
35282	3908.85	2304.3	25.903	0.153	1.233	0.213	24.67	0.06	4209.85	3304.3
32595	3909.69	1632.34	24.978	0.056	0.831	0.101	24.147	0.045	4210.69	2632.34
37758	3909.74	2951.05	25.052	0.057	0.894	0.12	24.158	0.063	4210.74	3951.05
29870	3909.88	765.85	25.732	0.094	1.051	0.156	24.681	0.062	4210.88	1765.85
30720	3910.02	1056.16	25.723	0.111	1.166	0.181	24.557	0.07	4211.02	2056.16
21494	3910.21	3233.7	23.094	0.017	0.65	0.033	22.444	0.016	4211.21	4233.7
37354	3910.39	2850.13	25.736	0.104	1.129	0.169	24.607	0.065	4211.39	3850.13
5028	3910.59	1438.55	23.02	0.012	0.632	0.025	22.388	0.013	4211.59	2438.55
41640	3911.2	4074.54	24.672	0.045	0.733	0.082	23.939	0.037	4212.2	5074.54
3456	3911.27	1063.72	22.99	0.013	0.543	0.026	22.447	0.013	4212.27	2063.72
33476	3911.61	1861.29	25.708	0.11	1.128	0.162	24.58	0.052	4212.61	2861.29
40430	3911.62	3681.46	25.383	0.09	0.99	0.171	24.393	0.081	4212.62	4681.46
7009	3911.97	1770.13	21.507	0.01	0.431	0.02	21.076	0.01	4212.97	2770.13
17733	3912.21	2811.03	21.452	0.01	0.414	0.02	21.038	0.01	4213.21	3811.03
3655	3912.79	1114.84	23.992	0.065	0.661	0.114	23.331	0.049	4213.79	2114.84
37813	3912.92	2967.3	25.171	0.077	0.92	0.114	24.251	0.037	4213.92	3967.3
2559	3912.95	805.06	24.213	0.024	0.761	0.047	23.452	0.023	4213.95	1805.06
37417	3913.01	2867.67	26.142	0.165	1.225	0.234	24.917	0.069	4214.01	3867.67
35002	3913.05	2225.99	25.588	0.084	1.022	0.134	24.566	0.05	4214.05	3225.99
10161	3913.54	2141.17	19.535	0.009	1.008	0.018	18.527	0.009	4214.54	3141.17
5992	3914.12	1609.44	23.806	0.034	0.722	0.051	23.084	0.017	4215.12	2609.44
31727	3914.16	1376.28	25.221	0.063	0.863	0.108	24.358	0.045	4215.16	2376.28
24202	3914.22	3740.75	22.526	0.014	0.601	0.025	21.925	0.011	4215.22	4740.75
30471	3914.28	979.67	25.841	0.277	0.997	0.378	24.844	0.101	4215.28	1979.67
20173	3914.63	3064.28	22.053	0.01	0.359	0.02	21.694	0.01	4215.63	4064.28
8878	3915.02	2005.44	18.773	0.008	1.2	0.017	17.573	0.009	4216.02	3005.44
28244	3915.45	140.52	25.898	0.243	0.934	0.313	24.964	0.07	4216.45	1140.52
3967	3915.89	1192.65	23.609	0.02	0.689	0.039	22.92	0.019	4216.89	2192.65
31403	3915.9	1286.03	25.614	0.101	1.009	0.18	24.605	0.079	4216.9	2286.03
19101	3916.04	2944.96	24.182	0.03	0.74	0.052	23.442	0.022	4217.04	3944.96
1090	3916.14	325.96	22.952	0.014	0.547	0.028	22.405	0.014	4217.14	1325.96
3734	3916.27	1135.79	23.835	0.034	0.668	0.054	23.167	0.02	4217.27	2135.79
2293	3916.94	722.2	23.353	0.018	0.677	0.039	22.676	0.021	4217.94	1722.2
24306	3917.68	3765.14	22.136	0.01	0.639	0.02	21.497	0.01	4218.68	4765.14
31986	3917.7	1450.77	25.49	0.084	0.893	0.163	24.597	0.079	4218.7	2450.77
28545	3917.82	257.98	24.964	0.139	0.891	0.446	24.073	0.307	4218.82	1257.98
32377	3917.82	1572.1	25.59	0.081	0.955	0.133	24.635	0.052	4218.82	2572.1
18645	3918.03	2899.37	23.952	0.026	0.701	0.044	23.251	0.018	4219.03	3899.37
2316	3918.14	731.07	21.428	0.01	0.261	0.02	21.167	0.01	4219.14	1731.07
41811	3918.39	4113.83	23.953	0.026	0.758	0.042	23.195	0.016	4219.39	5113.83
5485	3918.51	1527.26	21.381	0.01	0.484	0.02	20.897	0.01	4219.51	2527.26
21097	3918.61	3180.7	22.023	0.012	0.56	0.023	21.463	0.011	4219.61	4180.7
3646	3918.75	1112.24	22.584	0.012	0.577	0.025	22.007	0.013	4219.75	2112.24
15753	3918.82	2634.05	22.882	0.015	0.572	0.028	22.31	0.013	4219.82	3634.05
6162	3919.01	1637.23	22.673	0.011	0.554	0.024	22.119	0.013	4220.01	2637.23
21053	3919.17	3174.3	21.836	0.01	0.65	0.021	21.186	0.011	4220.17	4174.3
24931	3919.29	3924.25	22.199	0.01	0.518	0.029	21.681	0.019	4220.29	4924.25
4996	3919.59	1429.87	25.044	0.063	0.88	0.107	24.164	0.044	4220.59	2429.87
24182	3919.95	3737	24.1	0.035	0.724	0.066	23.376	0.031	4220.95	4737
37210	3920	2812.99	25.931	0.208	1.005	0.332	24.926	0.124	4221	3812.99
19335	3920.1	2969.73	24.313	0.032	0.757	0.054	23.556	0.022	4221.1	3969.73
39228	3920.26	3323.12	26.008	0.277	1.131	0.363	24.877	0.086	4221.26	4323.12
30539	3920.59	1001.09	25.185	0.06	0.787	0.109	24.398	0.049	4221.59	2001.09
6266	3920.86	1654.11	22.201	0.01	0.451	0.021	21.75	0.011	4221.86	2654.11
21585	3921.44	3246.49	25.695	0.104	1.056	0.184	24.639	0.08	4222.44	4246.49
33972	3921.47	1977.34	26.161	0.208	1.32	0.278	24.841	0.07	4222.47	2977.34
13855	3921.54	2471.84	23.053	0.016	0.558	0.029	22.495	0.013	4222.54	3471.84
4789	3921.69	1380.15	22.87	0.012	0.55	0.028	22.32	0.016	4222.69	2380.15
2930	3921.75	921.61	23.317	0.018	0.61	0.033	22.707	0.015	4222.75	1921.61
3691	3921.9	1123	23.55	0.022	0.654	0.039	22.896	0.017	4222.9	2123
41715	3922.28	4093.43	25.591	0.186	1.166	0.331	24.425	0.145	4223.28	5093.43
21541	3922.65	3240.83	25.406	0.077	0.928	0.128	24.478	0.051	4223.65	4240.83
1342	3922.82	410.67	22.331	0.01	0.414	0.02	21.917	0.01	4223.82	1410.67
23875	3922.84	3669.8	24.085	0.038	0.761	0.078	23.324	0.04	4223.84	4669.8
2820	3923.12	885.72	19.144	0.008	0.945	0.016	18.199	0.008	4224.12	1885.72
29418	3923.14	603.18	25.82	0.117	1.09	0.185	24.73	0.068	4224.14	1603.18
25073	3923.25	3962.58	24.979	0.06	0.846	0.102	24.133	0.042	4224.25	4962.58
34771	3923.61	2171.26	25.671	0.116	1.311	0.246	24.36	0.13	4224.61	3171.26
36470	3923.86	2613.08	25.947	0.193	1.157	0.255	24.79	0.062	4224.86	3613.08
20089	3923.87	3054.87	23.849	0.023	0.72	0.041	23.129	0.018	4224.87	4054.87
4902	3923.95	1405.6	22.178	0.01	0.557	0.02	21.621	0.01	4224.95	2405.6
13010	3924.11	2398.27	24.231	0.03	0.847	0.051	23.384	0.021	4225.11	3398.27
41700	3924.3	4089.06	24.905	0.072	0.834	0.15	24.071	0.078	4225.3	5089.06
2691	3924.46	848.43	25.015	0.089	0.896	0.13	24.119	0.041	4225.46	1848.43
10810	3925.14	2198.39	24.731	0.047	0.914	0.095	23.817	0.048	4226.14	3198.39
42030	3925.44	4147.75	25.664	0.093	0.953	0.183	24.711	0.09	4226.44	5147.75
23790	3925.46	3652.21	24.048	0.03	0.774	0.051	23.274	0.021	4226.46	4652.21
28662	3925.54	305.64	26.055	0.18	1.122	0.256	24.933	0.076	4226.54	1305.64
1691	3925.78	526.07	23.169	0.019	0.567	0.034	22.602	0.015	4226.78	1526.07
30945	3926.28	1134.84	25.54	0.084	1.152	0.167	24.388	0.083	4227.28	2134.84
23002	3926.66	3493.23	24.678	0.049	0.887	0.075	23.791	0.026	4227.66	4493.23
42286	3926.83	4187.53	21.136	0.01	0.328	0.02	20.808	0.01	4227.83	5187.53
25262	3927.08	4013.22	25.067	0.055	0.931	0.097	24.136	0.042	4228.08	5013.22
655	3927.23	160.37	24.61	0.042	0.908	0.08	23.702	0.038	4228.23	1160.37
32675	3927.31	1655.62	25.733	0.145	1.005	0.247	24.728	0.102	4228.31	2655.62
7916	3927.36	1892.85	22.664	0.032	0.87	0.058	21.794	0.026	4228.36	2892.85
36877	3927.49	2729.4	26.144	0.233	1.203	0.303	24.941	0.07	4228.49	3729.4
4093	3927.76	1226.93	23.349	0.016	0.586	0.03	22.763	0.014	4228.76	2226.93
11258	3928.21	2241.41	21.616	0.01	0.319	0.02	21.297	0.01	4229.21	3241.41
39612	3928.41	3429.26	25.732	0.093	1.007	0.147	24.725	0.054	4229.41	4429.26
11678	3928.43	2277.95	24.065	0.027	0.71	0.049	23.355	0.022	4229.43	3277.95
35922	3928.63	2479.93	26.091	0.156	1.28	0.222	24.811	0.066	4229.63	3479.93
5131	3928.82	1457.88	24.758	0.045	0.813	0.08	23.945	0.035	4229.82	2457.88
7140	3928.82	1790.86	22.321	0.01	0.506	0.02	21.815	0.01	4229.82	2790.86
28991	3929.27	435.13	25.968	0.121	1.053	0.198	24.915	0.077	4230.27	1435.13
22276	3929.34	3358.59	23.323	0.019	0.598	0.034	22.725	0.015	4230.34	4358.59
41984	3929.37	4141.71	25.084	0.058	0.885	0.099	24.199	0.041	4230.37	5141.71
30810	3929.99	1090.89	26.298	0.324	1.141	0.412	25.157	0.088	4230.99	2090.89
31640	3930.22	1354.59	25.332	0.098	0.96	0.157	24.372	0.059	4231.22	2354.59
14982	3930.42	2567.89	24.527	0.051	0.832	0.09	23.695	0.039	4231.42	3567.89
5540	3930.63	1537.19	23.427	0.02	0.65	0.036	22.777	0.016	4231.63	2537.19
18448	3930.68	2879.65	21.451	0.01	0.459	0.021	20.992	0.011	4231.68	3879.65
29415	3930.82	601.49	25.432	0.085	1.076	0.134	24.356	0.049	4231.82	1601.49
32911	3930.96	1715.61	25.602	0.092	1.011	0.142	24.591	0.05	4231.96	2715.61
6995	3931.01	1767.99	21.869	0.01	0.547	0.02	21.322	0.01	4232.01	2767.99
9720	3931.51	2096.68	24.517	0.043	0.919	0.113	23.598	0.07	4232.51	3096.68
29194	3932.1	515.65	25.392	0.093	1.026	0.151	24.366	0.058	4233.1	1515.65
24543	3932.19	3828.25	22.165	0.01	0.372	0.02	21.793	0.01	4233.19	4828.25
32950	3932.31	1723.99	25.381	0.09	0.914	0.142	24.467	0.052	4233.31	2723.99
37626	3932.63	2920.2	25.498	0.095	0.987	0.143	24.511	0.048	4233.63	3920.2
36809	3932.73	2704.49	25.926	0.118	1.158	0.176	24.768	0.058	4233.73	3704.49
3205	3932.92	997.29	24.56	0.04	0.818	0.066	23.742	0.026	4233.92	1997.29
33052	3933.06	1749.74	26.278	0.242	1.033	0.356	25.245	0.114	4234.06	2749.74
4637	3933.81	1348.69	23.564	0.02	0.64	0.038	22.924	0.018	4234.81	2348.69
42106	3933.82	4160.53	22.77	0.015	0.517	0.029	22.253	0.014	4234.82	5160.53
6097	3934.04	1625.66	24.377	0.035	0.828	0.061	23.549	0.026	4235.04	2625.66
10784	3934.05	2197.27	21.843	0.01	0.311	0.02	21.532	0.01	4235.05	3197.27
11369	3934.15	2251.37	23.593	0.021	0.652	0.04	22.941	0.019	4235.15	3251.37
24756	3934.51	3880.14	24.819	0.046	0.808	0.084	24.011	0.038	4235.51	4880.14
29212	3934.58	522.31	25.542	0.123	0.758	0.208	24.784	0.085	4235.58	1522.31
2015	3935.07	632.67	23.498	0.02	0.644	0.036	22.854	0.016	4236.07	1632.67
33831	3935.09	1944.83	25.105	0.068	1.027	0.121	24.078	0.053	4236.09	2944.83
7722	3935.34	1869.14	24.476	0.04	0.785	0.061	23.691	0.021	4236.34	2869.14
2121	3935.49	665.05	21.984	0.01	0.47	0.02	21.514	0.01	4236.49	1665.05
33038	3935.54	1745.84	26.937	0.579	1.531	0.701	25.406	0.122	4236.54	2745.84
31650	3935.57	1356.88	25.542	0.084	1.005	0.14	24.537	0.056	4236.57	2356.88
32737	3935.63	1668.17	24.902	0.071	0.987	0.103	23.915	0.032	4236.63	2668.17
28799	3935.65	360.07	26.275	0.168	1.025	0.269	25.25	0.101	4236.65	1360.07
35887	3935.71	2468.4	25.121	0.057	1.02	0.093	24.101	0.036	4236.71	3468.4
30560	3935.97	1006.55	25.229	0.065	0.943	0.113	24.286	0.048	4236.97	2006.55
4394	3936.01	1293.79	20.907	0.01	0.247	0.02	20.66	0.01	4237.01	2293.79
23021	3936.67	3497.2	23.002	0.029	0.648	0.069	22.354	0.04	4237.67	4497.2
30156	3936.88	877.33	24.91	0.055	0.947	0.114	23.963	0.059	4237.88	1877.33
29751	3937.11	725.87	25.445	0.126	0.883	0.179	24.562	0.053	4238.11	1725.87
14903	3937.43	2561.15	20.939	0.01	0.067	0.02	20.872	0.01	4238.43	3561.15
31494	3937.46	1310.36	26.206	0.288	1.065	0.371	25.141	0.083	4238.46	2310.36
28966	3937.68	425.02	26.116	0.157	1.286	0.276	24.83	0.119	4238.68	1425.02
21807	3937.79	3279.41	24.4	0.04	0.77	0.071	23.63	0.031	4238.79	4279.41
5624	3937.9	1551.39	21.222	0.01	0.322	0.022	20.9	0.012	4238.9	2551.39
3042	3938.33	951.57	24.725	0.05	0.892	0.09	23.833	0.04	4239.33	1951.57
19009	3939.2	2936.28	23.175	0.024	0.589	0.037	22.586	0.013	4240.2	3936.28
204	3939.28	4.18	22.612	0.014	0.544	0.027	22.068	0.013	4240.28	1004.18
1009	3939.41	297.03	22.145	0.011	0.305	0.025	21.84	0.014	4240.41	1297.03
3585	3939.42	1093.28	23.373	0.018	0.629	0.035	22.744	0.017	4240.42	2093.28
7171	3939.71	1795.87	22.738	0.011	0.487	0.024	22.251	0.013	4240.71	2795.87
10002	3940.03	2124.77	20.986	0.011	0.08	0.021	20.906	0.01	4241.03	3124.77
20405	3940.07	3090.29	23.341	0.017	0.644	0.032	22.697	0.015	4241.07	4090.29
41554	3940.18	4048.84	25.682	0.111	0.982	0.18	24.7	0.069	4241.18	5048.84
20927	3940.21	3157.8	24.628	0.046	0.77	0.078	23.858	0.032	4241.21	4157.8
42126	3940.4	4163.31	25.77	0.149	0.988	0.219	24.782	0.07	4241.4	5163.31
7046	3940.7	1775.56	23.998	0.025	0.719	0.047	23.279	0.022	4241.7	2775.56
31903	3940.87	1430.27	25.962	0.145	1.213	0.215	24.749	0.07	4241.87	2430.27
5753	3940.93	1572.78	24.169	0.039	0.753	0.062	23.416	0.023	4241.93	2572.78
34558	3941.05	2113.14	25.955	0.185	1.417	0.235	24.538	0.05	4242.05	3113.14
35708	3941.8	2421.13	25.771	0.098	1.048	0.179	24.723	0.081	4242.8	3421.13
25223	3942.23	3999.75	23.749	0.031	0.676	0.054	23.073	0.023	4243.23	4999.75
5491	3942.43	1528.66	20.716	0.01	0.416	0.02	20.3	0.01	4243.43	2528.66
31699	3944.02	1368.72	25.92	0.2	0.939	0.312	24.981	0.112	4245.02	2368.72
24878	3944.49	3911.2	23.724	0.024	0.675	0.043	23.049	0.019	4245.49	4911.2
34164	3944.61	2016.37	25.588	0.096	0.984	0.168	24.604	0.072	4245.61	3016.37
4451	3944.84	1307.36	24.643	0.042	0.93	0.086	23.713	0.044	4245.84	2307.36
465	3945.24	93.42	24.679	0.048	0.829	0.078	23.85	0.03	4246.24	1093.42
32600	3945.72	1634.03	25.679	0.125	1.122	0.183	24.557	0.058	4246.72	2634.03
2933	3945.88	922.02	22.278	0.01	0.55	0.02	21.728	0.01	4246.88	1922.02
33349	3946.57	1829.75	26.195	0.189	1.091	0.262	25.104	0.073	4247.57	2829.75
21847	3946.67	3286.57	21.189	0.01	0.23	0.02	20.959	0.01	4247.67	4286.57
5598	3946.96	1546.07	23.619	0.019	0.749	0.037	22.87	0.018	4247.96	2546.07
13039	3947.33	2400.48	23.898	0.023	0.686	0.042	23.212	0.019	4248.33	3400.48
32110	3947.43	1488.37	25.817	0.113	1.02	0.168	24.797	0.055	4248.43	2488.37
29492	3947.81	629.44	25.176	0.066	0.838	0.119	24.338	0.053	4248.81	1629.44
2912	3947.82	915.78	23.973	0.063	0.741	0.099	23.232	0.036	4248.82	1915.78
24637	3947.82	3850.83	25.881	0.141	0.973	0.248	24.908	0.107	4248.82	4850.83
7573	3948.53	1848.72	23.841	0.023	0.746	0.045	23.095	0.022	4249.53	2848.72
41268	3948.87	3954.42	25.391	0.081	0.972	0.133	24.419	0.052	4249.87	4954.42
1758	3949.08	551.12	16.912	0.012	0.973	0.024	15.939	0.012	4250.08	1551.12
22676	3949.16	3429.02	23.522	0.027	0.769	0.042	22.753	0.015	4250.16	4429.02
34211	3949.19	2025.41	25.235	0.084	0.97	0.124	24.265	0.04	4250.19	3025.41
36925	3949.26	2740.61	23.661	0.021	0.718	0.037	22.943	0.016	4250.26	3740.61
22578	3949.43	3411.79	22.144	0.011	0.445	0.022	21.699	0.011	4250.43	4411.79
3059	3949.72	956.08	24.726	0.047	0.841	0.087	23.885	0.04	4250.72	1956.08
34964	3950.23	2216.67	25.889	0.145	1.048	0.261	24.841	0.116	4251.23	3216.67
1358	3950.36	416.35	23.32	0.015	0.626	0.03	22.694	0.015	4251.36	1416.35
39633	3950.51	3435.26	26.178	0.304	1.079	0.405	25.099	0.101	4251.51	4435.26
28547	3950.96	258.89	25.376	0.071	0.904	0.141	24.472	0.07	4251.96	1258.89
2557	3951.13	804.77	24.153	0.029	0.728	0.054	23.425	0.025	4252.13	1804.77
38319	3951.23	3093.62	24.872	0.046	0.911	0.073	23.961	0.027	4252.23	4093.62
4862	3951.47	1396.9	24.454	0.045	0.812	0.076	23.642	0.031	4252.47	2396.9
36346	3952.75	2583.39	25.006	0.047	0.807	0.081	24.199	0.034	4253.75	3583.39
24927	3952.92	3922.82	24.618	0.052	0.826	0.087	23.792	0.035	4253.92	4922.82
33767	3953.12	1931.45	24.771	0.051	0.914	0.079	23.857	0.028	4254.12	2931.45
7488	3953.49	1837.33	22.457	0.01	0.502	0.024	21.955	0.014	4254.49	2837.33
40067	3953.97	3572.35	25.184	0.078	0.842	0.131	24.342	0.053	4254.97	4572.35
28354	3954.16	188.76	25.745	0.114	1.012	0.179	24.733	0.065	4255.16	1188.76
32415	3954.21	1582.6	25.619	0.092	0.992	0.161	24.627	0.069	4255.21	2582.6
5878	3954.39	1595.38	24.473	0.036	0.763	0.067	23.71	0.031	4255.39	2595.38
36742	3954.79	2683.26	24.979	0.059	0.889	0.102	24.09	0.043	4255.79	3683.26
35270	3954.82	2300.07	26.46	0.381	1.199	0.519	25.261	0.138	4255.82	3300.07
2840	3955.02	891.15	22.114	0.01	0.474	0.023	21.64	0.013	4256.02	1891.15
